x,y
-99.33321,58.79874
-99.89534,58.22326
-100.4576,57.64792
-101.2102,56.88365
-101.7775,56.31326
-102.3473,55.74539
-102.9184,55.17875
-103.49,54.61259
-104.0617,54.04649
-104.8239,53.29155
-105.3949,52.72466
-105.9645,52.15634
-106.5319,51.5858
-107.0971,51.01305
-107.8492,50.24794
-108.4116,49.67242
-108.9714,49.0944
-109.5287,48.51394
-110.0829,47.93049
-110.8162,47.14734
-111.362,46.55597
-111.9057,45.9627
-112.4475,45.36774
-112.9869,44.77045
-113.7019,43.97034
-114.2354,43.36779
-114.7675,42.76397
-115.2985,42.15921
-115.829,41.55392
-116.5362,40.74687
-117.066,40.14094
-117.5948,39.53422
-118.1227,38.92671
-118.6497,38.31834
-119.3523,37.50721
-119.8795,36.89898
-120.407,36.29113
-120.9349,35.68357
-121.6396,34.87413
-122.1676,34.26666
-122.6939,33.65777
-123.2179,33.04688
-123.912,32.22857
-124.4293,31.61204
-125.1144,30.78617
-125.6248,30.16393
-126.1323,29.53933
-126.6385,28.91367
-127.3119,28.07821
-127.8162,27.45101
-128.3207,26.82396
-128.8253,26.197
-129.3298,25.56992
-129.8344,24.94296
-130.5075,24.10719
-131.0115,23.47967
-131.5127,22.85007
-132.0114,22.21849
-132.6706,21.37194
-133.1607,20.7337
-133.6472,20.09276
-134.1306,19.44942
-134.6104,18.80336
-135.2439,17.93739
-135.7144,17.28461
-136.1832,16.6305
-136.6513,15.97597
-137.2762,15.10381
-137.7463,14.45071
-138.2176,13.79848
-138.6911,13.1479
-139.327,12.28377
-139.8067,11.63775
-140.2863,10.99159
-140.7635,10.34385
-141.2387,9.694589
-141.7114,9.043561
-142.1808,8.390167
-142.8007,7.51465
-143.2613,6.855032
-143.7193,6.193524
-144.1738,5.529603
-144.6258,4.863963
-145.0753,4.19658
-145.6698,3.303422
-146.112,2.631161
-146.5522,1.957537
-146.99,1.28234
-147.5689,0.3789083
-147.9993,-0.3010287
-148.4273,-0.9825132
-148.8542,-1.664737
-149.2809,-2.347
-149.7083,-3.028913
-150.136,-3.710565
-150.563,-4.392665
-151.1308,-5.303142
-151.5556,-5.986667
-151.9779,-6.671659
-152.3978,-7.358201
-152.8143,-8.046713
-153.2273,-8.737369
-153.6353,-9.430889
-154.1716,-10.36007
-154.5674,-11.06061
-154.9577,-11.76426
-155.3428,-12.47074
-155.7239,-13.17941
-156.1017,-13.88994
-156.6017,-14.83926
-156.9758,-15.55175
-157.3507,-16.26373
-157.7267,-16.97517
-158.2286,-17.9235
-158.6045,-18.63497
-158.9804,-19.34651
-159.3563,-20.05806
-159.7308,-20.77034
-160.2238,-21.72322
-160.587,-22.44105
-161.0617,-23.40292
-161.4104,-24.12787
-161.7528,-24.85581
-162.0902,-25.58615
-162.4229,-26.31868
-162.7513,-27.05322
-163.0771,-27.7889
-163.4012,-28.52534
-163.7243,-29.26227
-164.1538,-30.24542
-164.4762,-30.98268
-164.7981,-31.72019
-165.1178,-32.45863
-165.537,-33.44611
-165.8465,-34.18877
-166.1525,-34.93291
-166.4554,-35.67832
-166.8552,-36.67389
-167.152,-37.42184
-167.4453,-38.17117
-167.7356,-38.92168
-168.0234,-39.67317
-168.308,-40.42586
-168.6821,-41.43153
-168.9588,-42.18719
-169.2311,-42.94444
-169.4975,-43.70377
-169.758,-44.46509
-170.0121,-45.22855
-170.2608,-45.99381
-170.5842,-47.0168
-170.8213,-47.78578
-171.0538,-48.55618
-171.357,-49.58546
-171.5795,-50.35884
-171.7981,-51.13337
-172.0129,-51.90895
-172.2233,-52.68574
-172.4291,-53.46376
-172.6299,-54.24308
-172.8895,-55.28423
-173.0787,-56.06644
-173.3236,-57.11115
-173.5003,-57.89625
-173.6716,-58.68256
-173.8374,-59.47004
-173.9982,-60.25857
-174.1543,-61.04806
-174.3051,-61.83857
-174.4504,-62.63011
-174.59,-63.42266
-174.724,-64.21619
-174.8948,-65.27553
-175.0185,-66.07075
-175.1393,-66.86642
-175.2587,-67.66232
-175.3745,-68.45869
-175.4875,-69.25548
-175.635,-70.3183
-175.7424,-71.11586
-175.8466,-71.91383
-175.9477,-72.71222
-176.0731,-73.77774
-176.1586,-74.57774
-176.2346,-75.37856
-176.2998,-76.18021
-176.3563,-76.98254
-176.405,-77.78543
-176.4574,-78.8567
-176.4883,-79.66058
-176.5105,-80.46475
-176.5242,-81.26911
-176.5298,-82.0736
-176.5282,-82.87814
-176.5142,-83.95081
-176.4938,-84.7551
-176.454,-85.82713
-176.4152,-86.6308
-176.3692,-87.43411
-176.3164,-88.23703
-176.2577,-89.03957
-176.1691,-90.10883
-176.0951,-90.91013
-176.0157,-91.71094
-175.9008,-92.77774
-175.8069,-93.57698
-175.7067,-94.37543
-175.561,-95.43839
-175.4419,-96.23417
-175.3131,-97.02834
-175.1721,-97.82029
-175.0206,-98.61027
-174.8592,-99.3983
-174.6304,-100.4463
-174.4494,-101.2301
-174.2598,-102.012
-174.0617,-102.7918
-173.8553,-103.5695
-173.6402,-104.3448
-173.417,-105.1179
-173.1856,-105.8885
-172.8651,-106.9123
-172.6174,-107.678
-172.3635,-108.4416
-172.102,-109.2026
-171.8335,-109.9612
-171.4621,-110.9676
-171.1718,-111.7179
-170.8731,-112.465
-170.5653,-113.2083
-170.2485,-113.9478
-169.9219,-114.683
-169.5852,-115.4136
-169.1198,-116.38
-168.7592,-117.0991
-168.391,-117.8145
-168.0152,-118.5259
-167.6307,-119.2327
-167.2379,-119.9349
-166.7018,-120.8641
-166.2902,-121.5555
-165.8697,-122.2414
-165.4405,-122.922
-165.0039,-123.5979
-164.4099,-124.4912
-163.9566,-125.1561
-163.4983,-125.8176
-163.0345,-126.4752
-162.5636,-127.1277
-161.923,-127.9882
-161.4319,-128.6254
-160.9314,-129.2551
-160.4218,-129.8774
-159.9013,-130.4906
-159.1868,-131.2895
-158.6346,-131.8734
-158.0689,-132.444
-157.4888,-132.9999
-156.8938,-133.5394
-156.0779,-134.2331
-155.4499,-134.734
-154.8087,-135.218
-154.156,-135.6867
-153.2711,-136.2914
-152.5995,-136.7334
-151.9234,-137.1688
-151.2433,-137.5982
-150.3329,-138.1651
-149.65,-138.5901
-148.9686,-139.0175
-148.2902,-139.4493
-147.6144,-139.8852
-146.717,-140.4722
-146.0451,-140.9143
-145.3734,-141.3568
-144.7002,-141.797
-144.0236,-142.2317
-143.3425,-142.659
-142.4262,-143.2149
-141.7321,-143.6204
-141.0321,-144.0155
-140.3264,-144.4003
-139.377,-144.8982
-138.6587,-145.2597
-137.936,-145.6126
-137.2093,-145.9574
-136.2347,-146.4053
-135.5008,-146.7353
-134.7652,-147.0614
-134.0278,-147.3837
-133.2894,-147.7038
-132.5505,-148.0227
-131.8118,-148.3423
-130.8277,-148.7703
-130.0889,-149.0897
-129.3489,-149.4063
-128.6079,-149.7205
-127.8657,-150.0322
-126.8731,-150.4401
-126.1259,-150.7392
-125.1251,-151.1261
-124.3717,-151.4089
-123.6162,-151.6865
-122.6052,-152.0462
-121.8442,-152.3082
-121.0807,-152.5632
-120.0588,-152.8908
-119.2887,-153.1244
-118.515,-153.3454
-117.4785,-153.6219
-116.6978,-153.8169
-115.9148,-154.0023
-115.1292,-154.1769
-114.0789,-154.3965
-113.2903,-154.5574
-112.5013,-154.716
-111.7115,-154.8708
-110.6573,-155.0717
-109.8661,-155.2195
-109.0744,-155.3651
-108.2822,-155.5076
-107.4891,-155.6457
-106.6953,-155.779
-105.9007,-155.9077
-104.8403,-156.0744
-104.0446,-156.1966
-103.2486,-156.3171
-102.4527,-156.4377
-101.6571,-156.5609
-100.597,-156.7284
-99.80209,-156.8557
-99.00681,-156.9798
-98.21084,-157.0985
-97.41422,-157.2126
-96.61708,-157.323
-95.55299,-157.4607
-94.75379,-157.5537
-93.9536,-157.6374
-92.88527,-157.7345
-92.08318,-157.7982
-91.2809,-157.8591
-90.47839,-157.9176
-89.67576,-157.9748
-88.87309,-158.0319
-87.80302,-158.1103
-87.0006,-158.1711
-86.1982,-158.233
-85.12834,-158.3163
-84.32587,-158.3783
-83.52337,-158.4401
-82.72086,-158.5023
-81.65083,-158.5854
-80.84837,-158.6489
-80.04601,-158.7138
-79.24376,-158.7802
-78.44154,-158.8474
-77.63922,-158.9128
-76.56916,-158.9961
-75.76633,-159.0542
-74.96325,-159.1089
-74.15991,-159.1596
-73.35645,-159.2083
-72.55287,-159.2557
-71.4812,-159.3149
-70.6772,-159.3536
-69.87299,-159.3869
-69.06868,-159.4179
-68.26426,-159.4465
-67.45972,-159.4723
-66.65508,-159.4949
-65.5821,-159.5207
-64.77726,-159.5362
-63.97235,-159.5484
-63.16743,-159.556
-62.36267,-159.5549
-61.28976,-159.5438
-60.48518,-159.5283
-59.68091,-159.5037
-58.87711,-159.4687
-58.07397,-159.4225
-57.27137,-159.367
-56.20181,-159.2841
-55.39994,-159.2175
-54.59813,-159.1508
-53.79634,-159.0836
-52.99459,-159.0155
-52.19266,-158.9505
-51.39045,-158.8896
-50.32026,-158.8184
-49.51719,-158.7782
-48.71391,-158.7537
-47.91056,-158.7461
-47.1074,-158.7563
-46.03712,-158.7961
-45.23478,-158.8389
-44.43266,-158.8868
-43.36331,-158.9514
-42.56146,-158.9931
-41.75941,-159.026
-40.95736,-159.0439
-40.15548,-159.0439
-39.35434,-159.0271
-38.55324,-158.9931
-37.48642,-158.9195
-36.68771,-158.8438
-35.89014,-158.7543
-35.0937,-158.6529
-34.29784,-158.5459
-33.50275,-158.432
-32.44425,-158.2673
-31.65105,-158.1383
-30.85812,-158.0066
-30.06519,-157.8743
-29.00719,-157.7022
-28.21286,-157.5781
-27.41801,-157.4565
-26.62242,-157.3394
-25.56012,-157.1934
-24.76238,-157.0907
-23.69784,-156.9594
-22.89882,-156.865
-22.09923,-156.7748
-21.29922,-156.6876
-20.23197,-156.5758
-19.43139,-156.4927
-18.36405,-156.3804
-17.56368,-156.2946
-16.76364,-156.2057
-15.96405,-156.1127
-15.16491,-156.0157
-14.10027,-155.8791
-13.30237,-155.7718
-12.23902,-155.6245
-11.44199,-155.5102
-10.64537,-155.3929
-9.84905,-155.2734
-8.7871,-155.1156
-7.990293,-154.9998
-6.927326,-154.8493
-6.129837,-154.7382
-5.06585,-154.5949
-4.267305,-154.4916
-3.20191,-154.3589
-2.40244,-154.2626
-1.336086,-154.1374
-0.535996,-154.0461
0.5309592,-153.9258
1.331301,-153.8366
2.398412,-153.7175
3.198607,-153.6271
4.265128,-153.5031
5.064886,-153.409
5.864616,-153.3147
6.930577,-153.1861
7.729843,-153.088
8.795253,-152.9549
9.594035,-152.8529
10.65861,-152.7133
11.45665,-152.6056
12.25419,-152.4944
13.05143,-152.3811
14.11424,-152.2288
14.91126,-152.1141
15.70817,-151.9985
16.505,-151.8824
17.56749,-151.728
18.36449,-151.6131
19.42715,-151.46
20.22412,-151.345
21.28685,-151.1924
22.08413,-151.0797
23.14764,-150.933
23.94581,-150.8275
24.74429,-150.7242
25.80912,-150.5882
26.60742,-150.4843
27.40569,-150.3801
28.47009,-150.2415
29.2685,-150.1384
30.33314,-150.0017
31.13166,-149.8994
31.93014,-149.7967
32.99474,-149.6595
33.79321,-149.5567
34.85773,-149.419
35.65627,-149.317
36.72159,-149.1865
37.52106,-149.093
38.58751,-148.9725
39.38747,-148.8834
40.45427,-148.766
41.25445,-148.6787
42.32138,-148.5624
43.1216,-148.4754
44.18848,-148.3586
44.98813,-148.2672
46.05394,-148.1419
46.85296,-148.0452
47.91794,-147.9129
48.71625,-147.8102
49.78007,-147.6689
50.57751,-147.5596
51.6403,-147.4105
52.43697,-147.2956
53.23336,-147.1787
54.29469,-147.0193
55.09018,-146.8965
55.8852,-146.7706
56.94467,-146.5992
57.73889,-146.4683
58.53297,-146.3365
59.59097,-146.1566
60.38296,-146.0139
61.43744,-145.8156
62.22735,-145.6619
63.27924,-145.4501
64.33012,-145.233
65.37994,-145.0115
66.16505,-144.8441
67.21485,-144.6188
68.00146,-144.4545
68.78899,-144.2941
69.57741,-144.1377
70.63074,-143.9378
71.42248,-143.7972
72.4806,-143.6246
73.27574,-143.5049
74.33752,-143.3549
75.13457,-143.2467
76.19727,-143.1024
76.99394,-142.9918
77.79018,-142.878
78.85055,-142.7179
79.6448,-142.591
80.70228,-142.4123
81.49348,-142.2677
82.28262,-142.1126
83.06984,-141.9478
84.11559,-141.7104
84.89621,-141.5171
85.93326,-141.2441
86.70866,-141.03
87.73976,-140.7339
88.51122,-140.5051
89.53783,-140.193
90.56196,-139.8725
91.32884,-139.6281
92.09555,-139.3831
93.11756,-139.0555
93.88396,-138.8093
94.90537,-138.4795
95.67052,-138.2294
96.6898,-137.893
97.45369,-137.6388
98.21689,-137.3826
99.23273,-137.0357
99.99321,-136.7715
100.7517,-136.5018
101.7597,-136.1331
102.5135,-135.8506
103.515,-135.4647
104.2631,-135.1673
105.2559,-134.7596
105.9963,-134.444
106.733,-134.1199
107.7085,-133.6727
108.4339,-133.3244
109.3925,-132.8425
110.1055,-132.4695
111.0486,-131.9577
111.7498,-131.5627
112.6747,-131.0188
113.3608,-130.5984
114.2643,-130.0199
114.9341,-129.5739
115.8162,-128.9631
116.4689,-128.4925
117.3259,-127.8471
117.957,-127.3482
118.7795,-126.6604
119.3796,-126.1257
119.9661,-125.5762
120.7276,-124.8221
121.2825,-124.2405
121.8254,-123.6474
122.5323,-122.841
123.0485,-122.2242
123.7156,-121.3846
124.1972,-120.7407
124.8124,-119.8631
125.2537,-119.1913
125.6774,-118.5082
126.0806,-117.8131
126.5829,-116.8672
126.933,-116.1444
127.3626,-115.1636
127.6547,-114.4157
128.0005,-113.403
128.2267,-112.6329
128.477,-111.5934
128.6637,-110.5414
128.7623,-109.7463
128.8238,-108.9475
128.8507,-107.8795
128.8359,-107.0776
128.8007,-106.2758
128.7245,-105.2075
128.6502,-104.4072
128.5682,-103.6076
128.4541,-102.5419
128.3678,-101.7426
128.2805,-100.9433
128.192,-100.144
128.0746,-99.0779
127.984,-98.27851
127.8541,-97.21378
127.7437,-96.41729
127.5721,-95.35966
127.4214,-94.57085
127.1823,-93.52831
126.9738,-92.75401
126.7424,-91.98603
126.4893,-91.2246
126.1199,-90.21995
125.8231,-89.47348
125.5165,-88.73066
125.2021,-87.99085
124.7764,-87.0069
124.4574,-86.26881
124.1411,-85.52953
123.7245,-84.5415
123.4146,-83.79916
123.1065,-83.0559
122.6968,-82.06412
122.3907,-81.31969
122.08,-80.57721
121.7624,-79.83784
121.4351,-79.10293
120.9817,-78.13092
120.63,-77.4074
120.2696,-76.68801
119.9001,-75.97301
119.3951,-75.02589
119.0086,-74.3196
118.482,-73.38385
118.0807,-72.68551
117.5416,-71.75655
117.138,-71.05949
116.7357,-70.36158
116.2002,-69.43045
115.7989,-68.73188
115.2613,-67.80182
114.8536,-67.1069
114.4407,-66.41517
113.8815,-65.49809
113.4553,-64.81445
113.0243,-64.13379
112.5885,-63.45613
112.0019,-62.55607
111.5576,-61.8838
111.1112,-61.21287
110.5146,-60.31924
110.0677,-59.64861
109.4726,-58.75397
109.0268,-58.08255
108.5807,-57.41138
107.9863,-56.51619
107.5412,-55.84428
107.0962,-55.17229
106.5009,-54.2777
106.0527,-53.60792
105.6026,-52.93939
105.1499,-52.27269
104.5414,-51.38707
104.0811,-50.72565
103.6175,-50.06649
103.1511,-49.40932
102.5256,-48.53568
101.8963,-47.66476
101.4223,-47.01308
100.9485,-46.36125
100.4768,-45.70806
100.0046,-45.05519
99.37435,-44.18524
98.90177,-43.53269
98.4296,-42.87986
97.95818,-42.22647
97.48728,-41.57272
96.85925,-40.7012
96.38901,-40.04701
95.76233,-39.17456
95.29114,-38.5211
94.81927,-37.86813
94.34536,-37.21671
93.71059,-36.3503
93.23427,-35.70069
92.75897,-35.05037
92.28555,-34.39873
91.65853,-33.52691
91.19176,-32.87057
90.7272,-32.21269
90.2645,-31.55348
89.65029,-30.67264
89.19043,-30.01146
88.73199,-29.34929
88.27569,-28.68567
87.8209,-28.02101
87.36691,-27.3558
86.76537,-26.46637
86.31835,-25.79658
85.87768,-25.12277
85.44411,-24.44451
84.8774,-23.5331
84.46245,-22.84348
84.05527,-22.14923
83.65691,-21.44992
83.14057,-20.50926
82.76493,-19.79754
82.39896,-19.08079
82.04226,-18.35933
81.58102,-17.39037
81.24537,-16.65879
80.91835,-15.92329
80.6001,-15.18393
80.19176,-14.19147
79.8985,-13.44199
79.61591,-12.68843
79.34254,-11.93143
79.07976,-11.17071
78.82891,-10.40603
78.59127,-9.637259
78.29317,-8.606631
78.08386,-7.829661
77.88726,-7.049388
77.70495,-6.265728
77.53881,-5.478644
77.39185,-4.688077
77.22835,-3.628939
77.13129,-2.831274
77.05618,-2.031307
77.00535,-1.229619
76.98106,-0.4269689
76.98415,0.3758394
77.01371,1.177919
77.07068,1.978122
77.16124,2.774805
77.33538,3.829014
77.5062,4.611787
77.71188,5.38599
77.95279,6.149839
78.22859,6.901761
78.53832,7.64046
78.88107,8.364607
79.38646,9.306173
79.79893,9.993968
80.23518,10.66763
80.69117,11.32881
81.32603,12.19208
81.81839,12.82787
82.32148,13.4556
83.00499,14.28264
83.52526,14.89679
84.05012,15.5072
84.75348,16.31812
85.28627,16.92172
85.82706,17.51787
86.56455,18.29675
87.13197,18.86645
87.91022,19.60293
88.51101,20.13625
89.12576,20.65345
89.9662,21.31783
90.61092,21.79777
91.26401,22.26675
92.14654,22.8761
92.814,23.32532
93.4849,23.76966
94.1588,24.20971
95.06089,24.79133
95.73988,25.22402
96.42053,25.65425
97.32983,26.22539
98.01329,26.65151
98.69822,27.0754
99.61292,27.63838
100.2987,28.06106
101.2123,28.62611
101.8975,29.04999
102.5834,29.4727
103.4984,30.03557
104.1843,30.4585
104.8689,30.88337
105.7802,31.45246
106.4632,31.88009
107.3739,32.45027
108.0576,32.87674
108.971,33.44249
109.658,33.86354
110.5771,34.41988
111.2699,34.83123
112.2001,35.36829
112.9025,35.7626
113.6085,36.15049
114.5552,36.65771
115.2689,37.03145
116.2251,37.52081
117.1864,37.99999
117.9102,38.35391
118.8765,38.82312
119.6019,39.17365
120.3275,39.52363
121.0527,39.87455
121.7769,40.22737
122.7405,40.70182
123.4617,41.06081
124.421,41.5438
125.1386,41.90972
126.0938,42.40087
126.8093,42.77107
127.5238,43.14322
128.4751,43.64185
129.1882,44.0165
130.139,44.51615
130.8519,44.89137
131.5642,45.26755
132.5139,45.76917
133.2265,46.14466
133.9395,46.51948
134.6523,46.89468
135.6016,47.39692
136.5485,47.90354
137.2566,48.28714
138.198,48.80383
138.9019,49.19513
139.6046,49.58857
140.5396,50.11662
141.2401,50.514
141.9401,50.91212
142.872,51.44557
143.5694,51.84831
144.2656,52.25301
145.1917,52.79633
145.8844,53.20702
146.5757,53.61999
147.4958,54.17338
148.1853,54.58935
148.8736,55.0072
149.7885,55.56902
150.4714,55.99546
151.1509,56.42727
152.051,57.01196
152.721,57.458
153.3869,57.91034
154.2681,58.52294
154.925,58.98824
155.5785,59.45823
156.4454,60.09117
157.0932,60.56911
157.7393,61.0493
158.5988,61.69229
159.2423,62.17611
160.0984,62.82364
160.7392,63.31103
161.3765,63.8028
162.2187,64.46764
162.8428,64.9754
163.4584,65.4931
164.2637,66.20072
164.8566,66.74375
165.6338,67.48227
166.2073,68.04607
166.7722,68.6185
167.5118,69.39511
168.0563,69.98725
168.7696,70.78835
169.2967,71.39625
169.8169,72.01012
170.5012,72.83654
171.0061,73.46317
171.5018,74.09692
172.1466,74.95408
172.6165,75.60688
173.0731,76.26881
173.5157,76.94009
174.0848,77.84858
174.628,78.77275
175.016,79.47682
175.505,80.43037
175.8509,81.15584
176.2822,82.13672
176.5823,82.88219
176.8636,83.63506
177.2106,84.64915
177.4463,85.41753
177.7292,86.45122
177.9175,87.23266
178.0841,88.01898
178.2729,89.07393
178.3895,89.86926
178.4853,90.66747
178.5848,91.735
178.6391,92.53749
178.6754,93.34105
178.6931,94.14523
178.6937,94.9497
178.6719,96.02227
178.638,96.82611
178.5882,97.62918
178.4993,98.6984
178.412,99.49816
178.3076,100.2958
178.1385,101.3547
177.989,102.1448
177.8196,102.9308
177.6304,103.7122
177.3483,104.7465
177.1161,105.5164
176.8701,106.2823
176.612,107.0444
176.2513,108.0549
175.968,108.8083
175.6743,109.5577
175.3695,110.3027
175.0535,111.043
174.6165,112.0233
174.277,112.7532
173.9283,113.4788
173.4485,114.439
173.0786,115.1541
172.7,115.8647
172.3129,116.5707
171.7785,117.5013
171.3644,118.1914
170.9386,118.8743
170.353,119.7734
169.8993,120.438
169.4353,121.0954
168.8064,121.9649
168.3285,122.6126
167.8466,123.2574
167.362,123.9002
166.7128,124.755
166.2222,125.3933
165.7274,126.0283
165.2259,126.6579
164.7145,127.2789
164.0138,128.0902
163.4736,128.6854
162.922,129.27
162.1732,130.0371
161.6051,130.6062
161.0331,131.1717
160.4578,131.7338
159.8793,132.2929
159.103,133.0333
158.5166,133.5844
157.9269,134.1319
157.333,134.675
156.7341,135.2125
156.1295,135.7436
155.314,136.4409
154.695,136.955
154.0701,137.462
153.4392,137.9616
152.803,138.4546
152.1625,138.942
151.5179,139.4242
150.8699,139.9019
150.0015,140.5329
149.3475,141.0025
148.6907,141.4682
148.0307,141.9293
147.3668,142.3848
146.4732,142.9792
145.7963,143.4146
145.1148,143.8428
144.4283,144.2631
143.5056,144.8111
142.8075,145.2117
142.1052,145.6051
141.3997,145.9927
140.6915,146.3755
139.7433,146.8788
139.0299,147.2521
138.3153,147.6232
137.5999,147.9926
136.8832,148.3595
135.9254,148.8445
135.2037,149.2012
134.479,149.5517
133.7515,149.896
133.0207,150.2335
132.0417,150.6732
131.3041,150.9956
130.5634,151.3108
129.8188,151.6164
128.8209,152.0109
128.0688,152.2977
127.3134,152.5757
126.5545,152.8437
125.7922,153.1018
124.7712,153.4323
124.0021,153.6697
123.2307,153.8995
122.4574,154.1232
121.6829,154.3428
120.9077,154.5598
119.8737,154.8479
119.0978,155.0626
118.3217,155.2762
117.5452,155.4887
116.5094,155.7704
115.7315,155.9775
114.9519,156.1778
114.17,156.3671
113.3851,156.5416
112.3336,156.7468
111.5411,156.8765
110.7459,156.9879
109.9486,157.0861
108.884,157.2048
108.0845,157.2867
107.2844,157.3638
106.4839,157.4377
105.4164,157.5358
104.6157,157.6094
103.815,157.6839
103.0144,157.7607
102.214,157.8406
101.1471,157.9503
100.3468,158.0321
99.54609,158.11
98.74498,158.1829
97.676,158.2697
96.8736,158.3254
96.07063,158.3723
94.99921,158.4197
94.19518,158.4438
93.39085,158.4579
92.58631,158.4633
91.78168,158.4597
90.9771,158.447
90.1726,158.4261
89.36826,158.3978
88.56413,158.3624
87.76025,158.3203
86.9566,158.2735
86.15308,158.2234
85.34965,158.172
84.54628,158.1192
83.74306,158.0637
82.93999,158.0061
81.86936,157.9268
81.06656,157.8648
80.26408,157.7991
79.46207,157.7283
78.66042,157.6536
77.59193,157.5495
76.79102,157.4669
75.99046,157.3808
75.19026,157.2912
74.39044,157.1983
73.59105,157.1017
72.79224,157.0005
71.99389,156.8956
71.19617,156.7863
70.13374,156.6322
69.338,156.5095
68.54331,156.3803
67.74972,156.2447
66.95738,156.102
66.16628,155.9526
65.11292,155.7457
64.32355,155.5873
63.53489,155.4253
62.74676,155.2607
61.95907,155.094
60.90947,154.8685
60.12298,154.6962
59.07563,154.4607
58.291,154.2802
57.50704,154.0968
56.72386,153.9101
55.94192,153.7185
55.16125,153.5218
54.38186,153.3202
53.34451,153.0444
52.56773,152.8329
51.79191,152.6178
51.01675,152.4004
50.24208,152.1812
49.46791,151.9603
48.69417,151.7378
47.92116,151.5129
47.14856,151.2866
46.37665,151.058
45.60505,150.8284
44.5761,150.5229
43.80403,150.295
43.03153,150.0686
42.25887,149.8428
41.22844,149.5424
40.45544,149.3178
39.68393,149.0887
38.65915,148.7716
37.89312,148.526
37.13029,148.271
36.37094,148.006
35.36486,147.6353
34.61597,147.3426
33.87093,147.0401
32.88376,146.6216
32.14793,146.2968
31.41438,145.9669
30.68175,145.6349
29.9482,145.3053
29.21289,144.9801
28.47527,144.6604
27.48944,144.2394
26.74747,143.9297
26.00271,143.6267
25.25459,143.3321
24.25172,142.9533
23.49597,142.6786
22.73884,142.4076
21.98033,142.1402
21.22066,141.8758
20.46125,141.6108
19.70323,141.3421
18.94663,141.0695
18.19179,140.7921
17.43926,140.5084
16.43995,140.1195
15.69429,139.8182
14.95241,139.5077
14.21413,139.1886
13.47954,138.8609
12.74865,138.5249
12.02138,138.1809
11.2981,137.8285
10.57773,137.4701
9.621057,136.9844
8.905631,136.6158
8.191069,136.2456
7.477175,135.8739
6.763353,135.5021
5.810922,135.0076
5.096212,134.6373
4.382099,134.2659
3.669148,133.8923
2.956244,133.5186
2.243408,133.1447
1.530183,132.7715
0.8167206,132.3987
-0.1346928,131.9018
-0.8485782,131.5297
-1.562565,131.1577
-2.514568,130.6618
-3.228125,130.289
-3.940772,129.9144
-4.889483,129.4122
-5.600235,129.0341
-6.310251,128.6545
-7.01995,128.2743
-7.72893,127.8928
-8.672657,127.3812
-9.378857,126.9947
-10.08456,126.6072
-10.79013,126.2194
-11.49515,125.8307
-12.19928,125.4404
-13.13642,124.9169
-13.60391,124.6532
-14.53692,124.1225
-15.23525,123.7219
-15.93207,123.3187
-16.62748,122.9131
-17.32172,122.5055
-18.01461,122.0956
-18.93687,121.5463
-19.62773,121.133
-20.3176,120.718
-21.00675,120.3018
-21.92399,119.7443
-22.61113,119.3249
-23.29804,118.905
-23.98431,118.4842
-24.66978,118.062
-25.58237,117.497
-26.26523,117.0707
-26.94683,116.6423
-27.62727,116.2122
-28.53209,115.6349
-28.98321,115.3442
-29.65903,114.9069
-30.55884,114.3219
-31.23363,113.883
-31.90801,113.4436
-32.5817,113.003
-33.25455,112.5612
-33.92609,112.1174
-34.8194,111.5226
-35.48817,111.0747
-36.15641,110.626
-37.04574,110.0252
-37.71205,109.5737
-38.37791,109.1215
-39.04326,108.6685
-39.70763,108.2141
-40.37091,107.7581
-41.25409,107.1485
-41.91464,106.6886
-42.57427,106.2274
-43.23291,105.7648
-43.89105,105.3015
-44.54798,104.8365
-45.20322,104.3692
-45.8568,103.8995
-46.50879,103.4277
-47.37614,102.7958
-48.02622,102.3213
-48.67633,101.8469
-49.3267,101.3728
-49.97702,100.8987
-50.62745,100.4247
-51.27868,99.95177
-51.93004,99.47907
-52.58128,99.00621
-53.23251,98.53333
-53.88264,98.05899
-54.74724,97.42354
-55.39336,96.94383
-56.03724,96.46116
-56.89246,95.81322
-57.53186,95.3246
-58.1685,94.83242
-58.80282,94.33727
-59.435,93.83936
-60.27418,93.17075
-60.90157,92.66678
-61.52776,92.16132
-62.15306,91.65474
-62.98675,90.97925
-63.61263,90.47342
-64.23899,89.96818
-64.86611,89.46387
-65.493,88.95927
-66.32957,88.28742
-66.95824,87.78507
-67.58748,87.28343
-68.21748,86.78275
-68.84734,86.28188
-69.47616,85.77974
-70.31228,85.10741
-70.93746,84.60079
-71.56065,84.09174
-72.18165,83.58002
-72.80018,83.06532
-73.41609,82.5475
-74.03044,82.02781
-74.64328,81.50632
-75.45664,80.80663
-76.06355,80.27826
-76.66855,79.7477
-77.47363,79.03845
-78.07631,78.50523
-78.67908,77.97211
-79.28237,77.43958
-79.88665,76.90819
-80.4926,76.37873
-81.1,75.85095
-81.70824,75.32412
-82.31675,74.79759
-83.12725,74.09459
-83.53107,73.74152
-84.33608,73.03239
-84.9369,72.49725
-85.53517,71.95927
-86.13056,71.41809
-86.72363,70.87434
-87.31448,70.32816
-87.90354,69.78002
-88.68604,69.04601
-89.27081,68.49324
-89.85401,67.9388
-90.63005,67.19788
-91.21163,66.64171
-91.79326,66.08558
-92.37481,65.52936
-93.15034,64.78786
-93.732,64.23172
